-13648000	4610750	0.204304814
-13646750	4610750	0.192654237
-13645500	4610750	0.202264369
-13644250	4610750	0.225379705
-13643000	4610750	0.262128532
-13641750	4610750	0.203091383
-13640500	4610750	0.121769063
-13639250	4610750	0.055129752
-13638000	4610750	-0.016182449
-13636750	4610750	-0.137526155
-13635500	4610750	-0.225163728
-13634250	4610750	-0.17130743
-13633000	4610750	-0.110046715
-13631750	4610750	-0.015294362
-13630500	4610750	-0.039718911
-13629250	4610750	-0.103009857
-13628000	4610750	-0.021756675
-13626750	4610750	0.032248121
-13625500	4610750	0.05651116
-13624250	4610750	0.160115212
-13623000	4610750	0.099081241
-13621750	4610750	-0.020879626
-13620500	4610750	0.084205456
-13619250	4610750	0.136597514
-13618000	4610750	0.233444124
-13616750	4610750	0.154649392
-13615500	4610750	0.113433406
-13614250	4610750	0.252574801
-13613000	4610750	0.22678557
-13611750	4610750	0.162961528
-13610500	4610750	0.187881351
-13609250	4610750	0.290144473
-13608000	4610750	0.091909312
-13606750	4610750	0.136554331
-13605500	4610750	-0.007645925
-13604250	4610750	-0.135635987
-13603000	4610750	-0.097566783
-13601750	4610750	-0.062378105
-13600500	4610750	-0.116781369
-13599250	4610750	-0.183322221
-13598000	4610750	-0.142430142
-13596750	4610750	-0.104078159
-13595500	4610750	-0.095359236
-13594250	4610750	0.001004507
-13593000	4610750	0.253912657
-13591750	4610750	0.308293521
